PID,ZIPCODE,OWN_OCC,AV_TOTAL,LAND_SF,YR_BUILT,YR_REMOD,LIVING_AREA,NUM_FLOORS,STRUCTURE_CLASS,R_BLDG_STYL,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RMS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_BTH_STYLE,R_KITCH,R_KITCH_STYLE,R_HEAT_TYP,R_AC,R_FPLACE,R_EXT_CND,R_OVRALL_CND,R_INT_CND,R_INT_FIN,R_VIEW
1604421000,2124,Y,414500,3000,1920,0,1366,2,R,CL,G,M,6,3,1,0,N,1,S,W,N,1,A,A,G,N,A
1904468000,2130,Y,484600,5424,1915,0,1508,2,R,CL,L,S,7,3,1,0,S,1,M,W,N,1,G,A,A,N,A
1702311000,2124,Y,299900,4318,1925,0,2542,2,R,CL,G,M,9,4,1,1,N,1,N,W,N,1,A,A,A,N,A
1903044000,2131,Y,444900,4990,1910,1994,1669,2,R,CL,G,W,7,4,1,1,S,1,N,W,N,0,A,A,A,N,A
2007976000,2132,Y,413200,5000,1928,2004,1401,1,R,BW,G,W,5,2,1,0,M,1,M,W,N,0,G,A,A,N,A
2002210000,2132,Y,584600,15039,1910,0,2233,2,R,CL,G,M,10,7,2,0,S,1,S,F,N,0,A,A,A,N,A
1704929000,2124,N,406700,4867,1910,1984,2204,2,R,CL,H,M,9,5,1,1,S,1,S,F,N,0,A,A,A,N,A
1704311000,2124,Y,483900,10720,1915,1998,1664,2,R,CL,G,M,8,4,1,0,M,1,M,W,N,0,A,A,G,N,A
1812133000,2136,N,314600,2642,1960,0,1273,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2011647000,2132,N,444000,4289,1910,2015,1436,2,R,CL,H,M,7,3,1,1,M,1,M,F,C,0,A,A,G,N,A
2006439000,2132,Y,523100,4000,1900,2014,1456,2,R,CL,H,M,8,3,2,0,M,1,M,W,N,0,A,G,G,N,A
1804161000,2136,Y,305800,5500,1950,2003,1686,1,R,CP,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1903611000,2131,Y,499800,9226,1890,0,1942,2,R,CL,G,M,6,3,1,1,N,1,N,W,N,0,A,A,A,N,A
2010852000,2132,Y,416200,5273,1942,2016,1667,1.5,R,CP,G,M,6,3,4,0,M,2,M,W,D,1,A,A,A,N,A
2000771000,2131,Y,620100,7418,1932,2003,1760,2,R,TD,G,W,6,4,2,0,M,1,M,W,N,1,A,A,G,N,G
2007088000,2132,Y,414200,4349,1920,0,1124,2,R,CL,G,W,8,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2012165010,2132,Y,427000,6756,1996,0,1680,2,R,CL,G,M,7,3,2,0,S,1,S,W,C,1,A,G,G,N,A
1801469000,2136,Y,278800,4498,1930,0,1224,1.5,R,CP,L,M,6,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1808658000,2136,Y,330000,5000,1966,0,1326,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,G
2001210000,2131,Y,738400,5500,2005, ,2644,2,R,CL,G,F,9,4,2,1,M,1,M,F,C,1,G,G,G,N,A
1904994000,2130,Y,504800,4980,1915,0,1707,2,R,CL,G,S,7,4,1,0,S,1,S,W,N,0,A,G,G,N,A
1808702000,2136,Y,361900,4620,1925,0,1276,2,R,CL,L,W,6,2,1,0,M,1,S,W,N,1,A,A,A,N,A
1604662000,2124,Y,477800,3600,1929,2005,1700,2,R,CL,G,M,8,3,2,0,S,1,M,W,N,2,A,A,A,N,A
2005674000,2132,Y,514000,3816,1931,0,1588,1,R,CP,G,M,9,4,2,0,M,1,M,F,N,1,A,A,G,N,A
2006310000,2132,Y,477800,3080,1935,2002,1260,2,R,CL,G,W,6,3,1,1,S,1,M,W,N,1,A,G,G,N,A
1803979000,2136,Y,176000,3600,1960,0,1090,1,R,CP,G,W,6,3,1,1,N,1,N,W,N,0,F,F,F,N,A
1808533000,2136,Y,387300,4253,1950,0,1665,2,R,CL,G,M,6,3,2,1,S,1,S,F,C,0,A,A,A,N,G
2004010000,2132,Y,576700,9872,1920,0,2283,1.5,R,BW,G,M,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A
1700610000,2124,Y,302600,3000,2006, ,2323,2.5,R,CL,G,M,7,4,1,1,M,1,M,F,C,0,A,A,G,N,A
1805977000,2131,Y,369300,5569,1957,0,1352,1,R,RN,G,M,5,3,1,0,S,1,S,W,C,2,A,A,A,N,A
2007670000,2132,Y,408100,5385,1966,0,1692,1,R,RR,G,F,9,3,1,1,S,1,S,F,C,1,A,A,A,N,A
2006889000,2132,Y,553400,5800,1890,0,2184,2,R,CL,G,A,11,4,2,1,M,1,M,F,C,0,A,A,A,N,A
1701938000,2124,Y,269000,3600,1885,0,1308,2,R,CL,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1807057000,2136,Y,316500,6272,1950,0,1208,1,R,CP,G,M,7,4,1,0,S,1,S,F,N,1,A,A,A,N,A
1901036000,2130,Y,1025000,4698,1920,2001,2683,2.5,R,CL,G,M,8,5,3,0,M,1,M,F,C,1,A,G,G,N,A
1605162000,2124,N,584000,7692,1960,2016,1734,2,R,CL,G,M,7,4,2,1,S,1,M,W,N,1,A,G,G,N,A
702991020,2124,N,467500,2215,1999, ,1638,3,R,RM,F,M,5,3,2,1,M,1,M,F,C,0,A,A,G,N,A
2006305002,2132,Y,370400,4322,1940,0,1042,1,R,CP,G,M,6,3,1,0,S,1,S,W,N,1,F,A,A,N,A
2001953000,2132,Y,419700,6752,1950,0,1101,1,R,RN,G,W,5,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1806255000,2131,Y,367700,5580,1991,0,1119,1,R,RR,G,M,5,3,1,0,M,1,M,W,N,0,A,G,G,N,A
1700385000,2124,Y,294500,5575,1900,0,2017,2,R,CL,G,M,9,3,1,1,M,1,S,W,N,0,A,A,A,N,A
1001901000,2130,Y,703000,3684,1910,2000,1694,2,R,CL,G,M,10,3,2,1,S,1,M,F,C,0,A,A,G,N,A
2001022000,2131,Y,586400,6525,1910,1999,1720,2,R,CL,G,M,8,4,2,0,M,1,M,W,N,1,A,G,G,N,A
1806144050,2131,Y,393600,13728,1920,1950,1310,2,R,CL,G,M,5,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1403236080,2124,N,150000,1660,1991,0,1276,2,R,SD,G,M,7,2,2,0,M,1,M,E,N,0,G,G,G,N,A
2003705000,2132,Y,414400,6375,1945,0,1219,1,R,CP,G,M,7,4,1,1,S,1,S,F,N,0,A,A,A,N,A
2002185000,2132,Y,638000,8950,1865,2002,1872,2,R,CL,M,F,6,2,1,1,M,1,S,W,N,0,A,G,G,N,A
1403222010,2124,Y,250100,1535,1991,0,1404,2,R,SD,H,M,5,3,2,0,M,1,M,W,N,0,G,G,G,N,A
2003439008,2132,Y,476100,5230,1964,1984,1537,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2000753000,2131,Y,438800,4669,1945,0,1320,2,R,CL,G,W,6,3,1,1,S,1,S,W,C,1,A,A,A,N,A
1603066000,2124,Y,567800,10521,1892,1993,3322,2,R,CL,H,M,11,6,2,0,S,1,S,W,N,0,A,A,G,N,A
2006818000,2132,N,401300,5417,1938,0,1161,1,R,CP,G,W,6,2,1,0,S,1,S,F,N,1,A,A,A,N,A
2009047001,2132,Y,441000,7950,1954,1966,1975,1.5,R,CP,G,M,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A
2008627000,2132,Y,342900,5000,1950,0,828,1,R,RN,G,W,4,2,1,0,S,1,S,W,N,1,A,A,A,N,A
2002208000,2132,Y,531600,5760,1920,2015,2100,2,R,CL,H,W,7,4,1,1,M,1,M,W,N,1,A,A,A,N,A
2000536000,2131,N,307700,3421,1910,0,1200,2,R,CL,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,F
2002662000,2132,Y,356400,4426,1930,0,1207,1,R,CP,G,M,7,3,1,1,S,1,S,W,N,0,A,A,A,N,A
2002330000,2132,Y,614300,4700,1910,2009,2415,2,R,CL,G,M,9,5,2,1,M,1,M,W,N,1,A,A,G,N,A
1809684000,2136,Y,377300,5300,1958,1989,1581,2,R,CL,G,M,6,3,2,0,M,1,S,W,N,0,G,A,A,N,A
1811921001,2136,N,327400,4404,1950,0,1098,1,R,CP,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1900220000,2130,Y,990500,9789,1910,2002,2535,2,R,CL,M,F,8,3,3,0,M,1,M,W,C,0,G,G,G,N,A
2002143000,2132,Y,743600,5170,1930,0,2742,2,R,CL,H,S,11,6,1,1,S,1,S,W,N,1,A,G,G,N,A
1902349045,2130,Y,837400,8630,1955,0,1716,1,R,RN,G,W,7,3,2,1,M,1,M,W,C,2,G,G,G,N,A
2012233000,2132,Y,391100,5668,1960,0,1487,1,R,RR,G,M,7,4,2,0,M,2,M,W,N,0,A,A,G,N,A
2011280000,2132,Y,320200,9358,1920,0,1432,2,R,CL,L,A,7,3,1,0,S,1,S,W,N,1,F,F,A,N,A
2007127000,2132,N,452400,5314,1950,2003,1144,2,R,CL,G,M,7,3,1,1,S,1,M,W,N,0,A,G,G,N,A
1808156000,2136,Y,405300,11200,1987,0,1400,2,R,CL,G,M,7,3,2,1,S,1,M,W,N,1,A,A,A,N,A
2010585000,2132,Y,330200,4000,1930,0,936,1,R,BW,H,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A
2007179000,2132,Y,413000,6000,1954,0,1103,1,R,RN,G,W,5,2,1,1,S,1,S,W,N,1,A,A,A,N,A
2002888000,2132,Y,481500,5000,1915,2009,1626,1.5,R,CP,G,M,7,3,1,1,M,1,M,W,C,0,A,A,A,N,A
1002607000,2130,Y,427100,1927,1920,2011,1408,2,R,CL,G,W,6,3,1,1,S,1,M,W,N,0,A,A,F,N,A
1805714000,2131,Y,460200,7350,1965,0,1323,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2008287000,2132,Y,614400,10000,1872,2009,2490,2,R,CL,H,A,10,4,2,1,M,1,M,W,N,0,A,A,A,N,A
1806406000,2131,Y,370200,5000,1935,1970,1747,1,R,RN,H,M,9,3,2,0,S,1,S,W,N,0,G,A,A,N,A
2000423000,2131,N,467900,7733,1890,1999,1623,1.5,R,CP,G,W,7,2,2,0,S,1,S,W,N,0,G,A,A,N,F
2012051010,2132,N,427400,10937,1965,2016,1726,1,R,RR,G,M,7,3,1,1,S,1,M,F,N,0,A,A,A,N,A
1902349000,2130,Y,788900,8749,1960,0,1620,1,R,RR,G,M,8,4,3,0,M,1,S,W,C,2,G,G,G,N,A
1807594002,2136,Y,329300,4755,1963,0,1326,2,R,CL,G,M,9,4,2,0,M,2,S,F,N,1,A,A,A,N,A
2008094000,2132,Y,411700,5687,1893,0,1244,1.5,R,CV,G,U,7,3,1,0,S,1,S,W,C,0,A,A,A,N,A
1803803000,2136,N,275400,3409,1910,0,1190,1.5,R,CV,G,B,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
2002589002,2132,Y,558100,6880,1990,2015,1844,2,R,CL,G,F,6,3,2,1,S,1,M,W,N,1,A,G,G,N,A
2008683000,2132,N,497600,8454,1884,0,2214,2,R,CL,G,M,7,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1902632000,2130,Y,696000,4163,1935,1999,1800,2,R,CL,G,W,6,3,2,1,S,1,M,W,N,1,G,G,A,N,A
2005356000,2131,N,357000,5399,1890,0,1347,2,R,CL,G,M,6,3,1,1,N,1,N,W,N,0,A,A,F,N,A
2010776001,2132,Y,371500,6750,1950,0,1140,1,R,RN,G,M,7,2,2,0,S,1,S,W,N,2,A,A,A,N,A
1808714010,2136,Y,488900,8191,1995,0,1844,2,R,CL,G,M,7,3,1,1,M,1,M,F,N,0,A,G,G,N,A
1812267008,2136,Y,309100,8704,1950,2009,1056,1,R,RR,G,M,6,2,1,1,S,1,M,F,C,0,A,A,A,N,A
1808182000,2136,Y,334400,7280,1920,1989,1988,2,R,CL,G,U,8,4,1,0,S,1,S,W,N,0,F,A,A,N,A
1812325086,2136,Y,326800,7755,1957,2002,1667,1,R,RR,G,M,7,3,1,1,S,1,S,F,N,0,G,A,A,N,A
2000499000,2131,Y,443600,6600,1872,0,1571,1.5,R,CL,G,M,8,5,2,0,S,1,S,W,N,0,A,A,A,N,A
2002633000,2132,N,421000,8250,1950,2006,1123,1,R,CP,G,M,6,3,1,1,S,1,M,W,N,0,A,A,A,N,A
1806522001,2131,Y,321800,3390,1960,0,1176,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1704441000,2124,Y,428200,3740,1942,2013,1404,1,R,CP,G,M,6,3,2,0,M,1,M,F,C,1,G,G,G,N,A
1810684000,2136,Y,355100,4268,1910,0,1374,2,R,CL,G,W,6,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1403487010,2124,Y,279900,3436,2000, ,1550,2.5,R,SD,G,M,7,3,1,0,M,1,M,W,N,0,G,G,G,N,A
1900889000,2130,Y,868200,5275,1905,1970,2610,2.5,R,CL,G,M,10,4,2,0,N,2,N,F,N,0,A,A,A,N,A
2003439007,2132,Y,462300,5249,1952,0,1567,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1903418000,2131,Y,293000,1990,1950,0,1080,2,R,RE,G,M,7,3,2,1,S,1,S,W,N,0,A,A,A,N,F
2008265000,2132,Y,467700,6000,1960,0,1470,2,R,CL,G,M,8,4,1,1,S,1,S,F,C,1,A,A,A,N,A
1702685000,2124,Y,335200,3540,1920,1983,1807,2,R,CL,G,A,8,3,1,0,M,1,M,F,N,0,A,A,G,N,A
2002045000,2132,Y,605100,5530,1930,2007,1999,1,R,BW,G,W,7,4,2,1,M,1,M,W,C,1,A,G,G,N,A
2006123000,2132,Y,490000,5000,1928,0,1718,2,R,CL,L,M,7,3,1,1,S,1,M,W,N,0,A,A,A,N,A
1807681000,2136,Y,386300,9975,1920,0,1532,2,R,CL,H,W,7,3,1,1,S,1,N,W,N,1,A,A,A,N,A
2012196000,2132,Y,366700,6000,1960,0,1870,1,R,RR,G,W,9,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1807129000,2136,N,311100,4800,1950,2012,1008,1,R,CP,G,M,7,4,1,0,M,1,M,W,N,0,A,A,A,N,A
1901471000,2130,Y,533800,5610,1900,1950,1584,2,R,CL,G,F,8,3,1,1,N,1,N,W,N,0,A,A,A,N,A
1904238000,2131,Y,422600,5000,1985,0,1512,2,R,CL,G,M,7,3,2,0,S,1,S,W,N,1,A,A,A,N,A
1103398000,2130,Y,670700,3600,1910,0,1776,2,R,CL,G,W,6,3,1,0,S,1,M,W,N,0,G,G,G,N,A
1102440000,2130,Y,797300,5442,1898,0,3901,2.5,R,CL,H,W,11,4,3,0,S,1,M,W,N,3,G,G,G,N,A
2006769000,2132,Y,406000,4314,1940,0,1218,1,R,CP,G,M,8,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1810784000,2136,Y,339800,6159,1968,0,1682,1,R,TL,H,M,7,3,1,1,S,1,S,F,N,1,A,A,A,N,A
2003368000,2132,Y,413700,4993,1967,0,1470,2,R,CL,G,M,7,4,1,1,S,1,S,W,C,2,A,A,A,N,A
2001882000,2132,Y,537600,5982,1933,2016,1749,2,R,CL,G,W,7,2,1,1,S,1,M,W,N,1,A,A,A,N,A
2010689001,2132,Y,367300,6020,1940,1990,1210,1,R,CP,G,W,6,2,1,0,S,1,S,W,N,1,A,A,A,N,A
1808518029,2131,Y,342700,6683,1960,0,1140,1,R,RN,G,W,6,2,1,1,S,1,S,F,N,0,A,A,A,N,G
2007101000,2132,Y,457500,4437,1940,0,1416,2,R,CL,G,W,8,3,1,1,S,1,S,F,N,1,A,A,A,N,A
1703355000,2124,Y,370200,3951,1925,0,1591,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,G,N,A
1803893000,2136,Y,280200,4000,1950,0,1247,1,R,CP,G,M,8,4,1,1,S,1,S,F,N,0,A,A,A,N,A
1809660000,2136,Y,343900,6000,1960,0,1275,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1805782000,2131,N,261800,7541,1943,0,682,1,R,RN,G,M,4,2,1,0,S,1,S,F,N,0,A,A,A,N,A
2002615002,2132,N,414800,3707,1970,0,1536,2,R,CL,G,M,7,4,1,1,S,1,S,W,N,1,A,A,A,N,A
1904374000,2131,N,446800,2397,1910,0,2311,2,R,CL,G,M,9,5,1,1,M,1,S,W,N,0,A,A,A,N,A
1700980000,2124,Y,715200,9625,1900,0,4016,2,R,VT,H,W,12,6,2,1,S,1,M,W,N,0,A,A,G,N,A
1001967000,2130,Y,603700,2771,1899,0,1872,2,R,CL,G,F,8,4,1,1,S,1,S,W,N,0,A,A,A,N,A
2006964000,2132,Y,419500,4074,1933,0,1186,2,R,CL,G,M,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1808629000,2136,Y,322800,4500,1940,2015,796,1,R,BW,H,M,4,2,1,0,S,1,M,F,N,0,A,G,G,N,A
1900207000,2130,Y,563000,4113,1905,0,1520,2,R,CL,H,F,6,2,1,0,N,1,S,W,N,0,A,A,A,N,A
2007997000,2132,Y,436700,5000,1948,2016,1544,2,R,CL,G,M,8,3,1,0,S,1,M,W,N,1,A,A,A,N,A
1700892000,2124,Y,523700,6250,1900,0,3447,2.5,R,CL,G,W,10,4,1,1,S,1,S,F,N,0,A,A,A,N,A
1812325014,2136,Y,309000,8375,1952,0,1534,1,R,RR,G,F,7,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1900692000,2130,Y,961400,8441,1860,0,2859,2,R,CL,G,W,10,4,1,1,S,1,S,F,N,0,A,A,A,N,A
1804857000,2131,Y,252900,5600,1957,0,840,1,R,RN,G,M,8,4,1,0,S,1,S,W,N,0,A,A,A,N,A
2005453000,2131,Y,584500,6231,1887,2012,2246,2,R,CL,G,M,8,3,1,0,S,1,M,F,N,0,G,A,A,N,A
2002573000,2132,Y,533100,9449,1900,0,1880,2,R,CL,G,W,7,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1806794000,2131,Y,250400,6000,1900,1960,1218,2,R,CV,G,M,6,3,1,0,S,1,S,W,N,0,A,A,A,N,A
2003641006,2132,Y,756200,6381,1954,2015,2760,2,R,CL,G,M,9,5,3,1,M,1,M,W,C,1,G,G,G,N,A
1703273008,2124,N,380200,4780,1951,0,1468,2,R,CL,G,W,6,2,1,1,S,1,S,F,N,1,F,A,A,N,G
1702238010,2124,N,377800,3338,2000, ,1882,2,R,SD,G,M,7,4,1,1,M,1,M,W,N,0,G,G,G,N,A
1808518031,2131,Y,361000,5001,1960,0,1887,2,R,CL,G,M,5,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1809872026,2136,Y,304100,5161,1950,0,1008,1,R,CP,G,A,4,2,1,0,S,1,S,F,C,0,A,A,A,N,A
1804854000,2131,N,299200,11900,1986,0,864,1,R,RN,G,M,5,3,1,0,M,1,M,F,C,0,A,A,A,N,A
1807578000,2136,Y,350200,10300,1916,0,1153,1.5,R,CV,G,M,6,3,1,0,S,1,S,W,N,0,G,A,A,N,A
1700277018,2124,N,237500,3461,1984,0,926,2,R,RE,G,W,4,2,1,0,S,1,S,E,N,0,A,A,A,N,A
1806328075,2131,Y,568600,6817,1998,0,1800,2,R,CL,G,M,7,4,2,1,M,1,M,F,C,0,A,G,G,N,A
1903087001,2131,Y,439400,5356,1950,0,1272,2,R,CL,G,W,5,3,1,1,S,1,S,W,N,1,A,A,A,N,A
1808505000,2136,Y,341200,6000,1955,0,1440,2,R,CL,G,M,6,3,1,1,S,1,N,F,N,0,A,A,A,N,A
2002453000,2132,Y,505500,3603,1930,0,1847,2,R,CL,G,M,8,4,1,1,S,1,M,W,N,0,A,A,A,N,A
1811810000,2136,Y,314800,4250,1920,0,1395,2,R,CL,G,M,7,3,1,0,S,1,S,W,N,0,A,A,A,N,A
1806105000,2131,Y,284000,4437,1940,0,1114,1.5,R,CP,G,M,6,3,1,0,S,1,S,F,N,1,A,A,A,N,G
1903053000,2131,Y,428300,5170,1913,0,1522,2,R,CL,G,W,7,3,1,0,S,1,S,W,N,0,A,A,A,N,F
1605049000,2124,Y,606500,7680,1800,2006,2080,2,R,CL,G,W,6,3,2,0,M,1,M,W,N,0,G,G,G,N,A
1701237000,2124,Y,373000,4500,1900,0,1918,2,R,CL,L,M,9,4,1,1,S,1,S,W,N,1,A,A,A,N,A
1807282000,2136,Y,355800,5500,1948,2002,1344,2,R,CL,L,M,6,3,1,0,M,1,M,W,N,1,A,A,G,N,A
1902319000,2130,Y,802200,7782,1935,0,1998,2,R,TD,G,B,6,3,1,1,S,1,S,W,N,1,G,G,G,N,A
2001963000,2132,N,517800,6650,1900,0,1830,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,0,F,A,A,N,A
1801369000,2136,Y,341600,6192,1910,2007,1965,2,R,CL,G,M,6,3,1,0,M,1,M,W,C,0,A,A,A,N,A
1811234000,2136,Y,314500,5320,1960,0,984,1,R,RN,H,W,6,2,2,0,S,1,S,W,N,1,A,A,A,N,A
1810960001,2136,Y,422400,9006,1970,1991,1830,1,R,RR,H,W,7,3,2,1,S,1,S,F,C,1,A,A,A,N,A
1701157000,2124,Y,481900,4647,1890,0,2299,2,R,CL,L,W,10,4,2,0,M,1,M,W,N,1,A,A,G,N,A
2002242000,2132,Y,549400,7330,1966,0,1614,2,R,CL,G,W,7,4,1,1,M,1,M,W,N,1,A,A,A,N,A
1603012000,2124,Y,409300,3037,1910,2005,2016,2,R,CL,G,W,8,5,2,1,M,1,M,W,C,0,A,A,A,N,A
2010504000,2132,Y,445200,10400,1910,0,1728,2,R,CL,M,M,8,2,2,0,S,1,S,W,N,0,A,A,A,N,A
2010357000,2132,Y,400600,5000,1947,0,1530,2,R,CL,G,M,6,3,1,1,S,1,M,W,N,1,A,A,A,N,A
1903956000,2131,Y,404300,3600,1910,0,1457,2,R,CL,G,M,7,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1904402000,2131,Y,350200,3750,1948,0,1201,1,R,CP,G,W,6,3,1,0,S,1,S,F,N,0,A,A,A,N,A
1801243000,2136,Y,410700,4650,1910,0,2361,2,R,CL,H,M,10,4,1,1,S,1,M,F,N,0,A,A,A,N,A
1808489000,2136,Y,347100,4343,1961,2006,1032,1,R,RR,G,M,5,2,1,1,M,1,M,F,N,0,A,A,G,N,A
1403258010,2124,Y,253900,2733,1991,2011,1520,2,R,SD,G,M,6,3,2,0,M,1,M,W,N,0,A,G,G,N,A
1808564000,2136,Y,328000,4500,1941,2004,1298,1.5,R,CP,G,M,7,3,1,1,M,1,S,F,N,0,A,A,A,N,A
2009639000,2132,Y,407800,4595,1960,2013,1274,2,R,CL,G,W,6,3,1,1,M,1,M,W,N,1,A,A,A,N,A
1806051001,2131,Y,477700,6800,1989,0,1707,1,R,RR,G,M,7,5,2,0,S,1,S,E,N,1,A,G,G,N,A
1807346000,2136,Y,318500,5917,1950,0,1288,1,R,CP,G,M,7,5,2,0,S,1,S,F,N,1,A,A,A,N,A
1803853006,2136,N,304200,4400,1955,0,1142,1,R,CP,G,M,6,3,1,0,S,1,S,F,N,1,A,A,G,N,A
2002589007,2132,Y,540600,5616,1990,0,1600,2,R,CL,G,M,8,5,2,2,S,1,M,W,N,0,A,G,G,N,A
2003711000,2132,Y,401100,6120,1945,0,1120,1,R,CP,G,M,7,4,1,1,S,1,S,W,N,0,A,A,A,N,A
1810660000,2136,N,472400,8800,1900,0,2895,2,R,CL,L,W,8,4,1,1,S,1,M,W,N,0,A,A,A,N,A
1805046000,2131,Y,510100,4046,1919,0,1696,2,R,CL,H,M,7,4,1,1,S,1,S,F,N,0,A,A,G,N,A
2007757010,2132,Y,488200,14130,1900,0,1683,1.5,R,CV,G,A,8,4,2,0,S,1,S,W,C,1,A,A,A,N,A
1900480000,2130,Y,584800,3520,1920,0,1616,2,R,CL,M,W,6,3,1,1,S,1,S,W,N,0,A,A,A,N,F
2008190000,2132,N,377900,3600,1969,0,1272,2,R,CL,G,M,6,3,1,1,S,1,N,W,N,2,A,A,A,N,A
2009636000,2132,Y,291100,4273,1925,0,864,1,R,BW,G,M,5,2,1,0,S,1,S,W,N,0,A,A,A,N,A
1601727000,2124,Y,355200,3098,1920,0,1793,2,R,CL,H,M,7,3,1,0,S,1,S,W,N,0,G,A,A,N,A
2001921000,2132,Y,487900,5322,1926,1992,1700,2,R,CL,G,F,7,3,2,1,S,1,S,W,N,1,A,A,A,N,A
2002251000,2132,Y,571500,5477,1930,0,2278,2,R,CL,G,M,9,4,2,0,S,1,S,W,N,1,A,A,A,N,A
1812884001,2136,Y,330200,3910,1965,0,1272,2,R,CL,G,W,7,3,1,1,S,1,M,W,N,1,A,A,A,N,A
1807524000,2136,Y,380600,11963,1900,0,2484,2.5,R,CL,G,W,10,4,1,1,N,1,N,F,N,0,F,F,A,N,A
1811080000,2136,Y,437600,7910,1965,0,1576,2,R,CL,G,W,10,4,2,1,S,1,S,W,N,1,A,A,A,N,A
2006754000,2132,Y,383800,4026,1930,1987,1330,1,R,CP,G,M,7,3,2,0,S,1,S,W,N,0,A,A,A,N,A
1900197000,2130,N,639100,3619,1905,2008,1723,2,R,CL,H,W,6,2,1,2,M,1,M,W,N,0,A,A,A,N,A
2007887000,2132,Y,460700,4196,1920,0,1593,1.5,R,CP,G,M,5,2,1,1,S,1,S,W,C,0,G,A,A,N,A
1807281000,2136,Y,312600,5500,1935,2002,1344,2,R,CL,G,M,6,3,1,0,S,1,S,W,N,1,A,A,A,N,A
1810211000,2136,Y,347000,6894,1965,0,1859,1,R,RR,G,W,6,3,1,1,S,1,S,W,N,2,A,A,A,N,A
1805763000,2131,Y,444500,8090,1914,0,1448,2,R,CL,G,M,5,2,1,1,S,1,S,W,N,0,A,A,A,N,A
2010574000,2132,N,443200,4160,1930,0,1747,2,R,CL,G,M,9,4,1,1,S,1,S,W,N,1,A,A,A,N,A
1904114000,2131,Y,388700,3513,1935,0,1019,1,R,CP,G,M,6,3,1,0,S,1,M,W,N,0,A,A,A,N,G
1901889000,2130,Y,958900,6310,1875,2015,1995,2,R,CL,G,F,9,4,2,0,M,1,M,F,C,0,G,G,G,N,A
1901595000,2130,Y,987400,5402,1910,0,2732,2,R,CL,H,S,9,5,2,1,S,1,S,W,N,1,A,A,A,N,A
1811927000,2136,N,353600,4265,1890,1994,1360,2,R,CL,G,W,6,3,1,1,S,1,S,W,N,0,A,A,A,N,A
1806332310,2131,Y,447900,4350,2000,2000,1664,2,R,CL,G,M,8,3,1,1,M,1,M,W,N,0,A,G,G,N,A
1604505000,2124,Y,560400,3298,1920,1994,1788,2,R,CL,G,M,8,3,1,1,M,1,M,W,N,0,G,G,G,N,A
1901863000,2130,Y,944600,8731,1927,0,1770,2,R,CL,G,F,8,4,1,1,S,1,S,W,N,1,A,A,A,N,A
1604799000,2124,Y,334900,3400,1950,0,1060,1,R,RN,G,W,5,3,1,1,M,1,M,F,N,1,A,A,G,N,A
2006457000,2132,Y,907500,12600,1884,2004,3298,2,R,CL,G,A,11,7,2,1,S,1,M,W,N,2,A,G,G,N,A
2010352000,2132,Y,363200,3977,1950,0,1387,1.5,R,CP,G,W,6,2,1,1,S,1,S,W,N,1,A,A,A,N,A
1803390000,2136,Y,305800,5000,1945,0,1191,1.5,R,CP,G,M,6,3,2,0,S,1,S,W,N,0,A,A,A,N,A
1811285000,2136,Y,523800,11345,1965,0,1802,2,R,CL,G,W,11,4,2,1,S,1,S,W,N,1,G,A,A,N,A
2008655000,2132,Y,382000,5500,1928,0,960,1,R,BW,G,W,5,2,1,0,S,1,S,W,N,1,A,A,A,N,A
